flight_iata,dep_scheduled_utc,dep_iata,arr_iata,airline_iata,airline_icao,status,dep_terminal,flight_number,dep_delay_min,is_delayed,hour_of_day,day_of_week,month,season,is_weekend,dep_airport_type,dep_latitude,dep_longitude,dep_elevation_ft,dep_iso_country,dep_iso_region,dep_municipality,dep_scheduled_service,arr_airport_type,arr_latitude,arr_longitude,arr_elevation_ft,arr_iso_country,arr_iso_region,arr_municipality,arr_scheduled_service,route_distance_km,is_domestic,is_international,notam_count_dep,notam_count_arr,notam_count_route,notam_active_dep,notam_active_arr,has_restriction_dep,has_restriction_arr,has_parachute_activity_dep,has_military_exercise_dep,has_runway_closure_dep,has_runway_closure_arr,has_airspace_restriction,notam_max_hours_dep,notam_max_hours_arr,dep_notams_available,arr_notams_available,flights_dep_same_hour,flights_arr_same_hour,updated_at
DV748,2026-04-17 22:50:00+00,ALA,CIT,DV,VSV,landed,1,748,35,t,22,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,626.29,t,f,13,5,18,13,5,f,f,f,f,f,f,f,2192,335.98333333333335,t,t,10,9,2026-05-12 11:28:16.798656+00
H19554,2026-04-17 22:50:00+00,NQZ,ALA,H1,H1,unknown,2,9554,,,22,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,3,13,16,3,13,f,f,f,f,f,f,f,1112,2192,t,t,5,12,2026-05-12 11:28:16.798656+00
IQ359,2026-04-17 22:50:00+00,NQZ,ALA,IQ,QAZ,unknown,2,359,,,22,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,3,13,16,3,13,f,f,f,f,f,f,f,1112,2192,t,t,5,12,2026-05-12 11:28:16.798656+00
CA800,2026-04-17 22:50:00+00,ALA,PEK,CA,CCA,active,2,800,49,t,22,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,40.077349,116.596702,116,CN,CN-11,Beijing,t,3272.3,f,t,13,,13,13,,f,,f,f,f,,f,2192,,t,f,10,9,2026-05-12 11:28:16.798656+00
KC1313,2026-04-17 22:50:00+00,ALA,KGF,KC,KZR,unknown,,1313,,,22,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,49.670799,73.334396,1765,KZ,KZ-KAR,Karaganda,t,757.29,t,f,13,,13,13,,f,,f,f,f,,f,2192,,t,f,10,9,2026-05-12 11:28:16.798656+00
FS7123,2026-04-17 22:50:00+00,ALA,KGF,FS,FPK,unknown,,7123,,,22,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,49.670799,73.334396,1765,KZ,KZ-KAR,Karaganda,t,757.29,t,f,13,,13,13,,f,,f,f,f,,f,2192,,t,f,10,9,2026-05-12 11:28:16.798656+00
SU1940,2026-04-17 22:55:00+00,SVO,ALA,SU,AFL,landed,c,1940,6,f,22,4,4,spring,f,large_airport,55.976858,37.41121,622,RU,RU-MOS,Moscow,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,3121.94,f,t,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,1,1,2026-05-12 11:28:16.798656+00
DV486,2026-04-17 23:00:00+00,IST,CIT,DV,VSV,landed,,486,36,t,23,4,4,spring,f,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,3345.89,f,t,0,5,5,0,5,f,f,f,f,f,f,f,,335.98333333333335,f,t,1,0,2026-05-12 11:28:16.798656+00
DV771,2026-04-17 23:00:00+00,CIT,NQZ,DV,VSV,active,a,771,10,f,23,4,4,spring,f,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,974.97,t,f,5,3,8,5,3,f,f,f,f,f,f,f,335.98333333333335,1112,t,t,2,0,2026-05-12 11:28:16.798656+00
IQ425,2026-04-17 23:05:00+00,NQZ,KZO,IQ,QAZ,unknown,2,425,,,23,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,44.706902,65.592499,433,KZ,KZ-KZY,Kyzylorda,t,827.6,t,f,3,,3,3,,f,,f,f,f,,f,1112,,t,f,10,4,2026-05-12 11:28:16.798656+00
KC314,2026-04-17 23:05:00+00,SCO,NQZ,KC,KZR,active,,314,10,f,23,4,4,spring,f,large_airport,43.860093,51.09086,73,KZ,KZ-MAN,Aktau,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,1719.24,t,f,3,3,6,3,3,f,f,f,f,f,f,f,682.2,1112,t,t,1,2,2026-05-12 11:28:16.798656+00
FS7105,2026-04-17 23:05:00+00,ALA,CIT,FS,AYN,landed,,7105,7,f,23,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,626.29,t,f,13,5,18,13,5,f,f,f,f,f,f,f,2192,335.98333333333335,t,t,7,7,2026-05-12 11:28:16.798656+00
H19574,2026-04-17 23:05:00+00,NQZ,KZO,H1,H1,unknown,2,9574,,,23,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,44.706902,65.592499,433,KZ,KZ-KZY,Kyzylorda,t,827.6,t,f,3,,3,3,,f,,f,f,f,,f,1112,,t,f,10,4,2026-05-12 11:28:16.798656+00
HY722,2026-04-17 23:05:00+00,NQZ,TAS,HY,UZB,active,1,722,14,f,23,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,41.2579,69.281197,1417,UZ,UZ-TO,Tashkent,t,1099.12,f,t,3,,3,3,,f,,f,f,f,,f,1112,,t,f,10,4,2026-05-12 11:28:16.798656+00
FS7577,2026-04-17 23:10:00+00,CIT,SCO,FS,AYN,active,,7577,,,23,4,4,spring,f,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,large_airport,43.860093,51.09086,73,KZ,KZ-MAN,Aktau,t,1498.45,t,f,5,3,8,5,3,f,f,f,f,f,f,f,335.98333333333335,682.2,t,t,2,0,2026-05-12 11:28:16.798656+00
OZ578,2026-04-17 23:10:00+00,ALA,ICN,OZ,AAR,unknown,2,578,,,23,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,37.469101,126.450996,23,KR,KR-28,Seoul,t,4172.17,f,t,13,,13,13,,f,,f,f,f,,f,2192,,t,f,7,7,2026-05-12 11:28:16.798656+00
KC578,2026-04-17 23:10:00+00,ALA,ICN,KC,KZR,unknown,2,578,,,23,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,37.469101,126.450996,23,KR,KR-28,Seoul,t,4172.17,f,t,13,,13,13,,f,,f,f,f,,f,2192,,t,f,7,7,2026-05-12 11:28:16.798656+00
KC953,2026-04-17 23:20:00+00,ALA,NQZ,KC,KZR,landed,1,953,19,t,23,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,13,3,16,13,3,f,f,f,f,f,f,f,2192,1112,t,t,7,7,2026-05-12 11:28:16.798656+00
FS7305,2026-04-17 23:20:00+00,NQZ,CIT,FS,AYN,landed,,7305,17,t,23,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,974.97,t,f,3,5,8,3,5,f,f,f,f,f,f,f,1112,335.98333333333335,t,t,10,4,2026-05-12 11:28:16.798656+00
KC856,2026-04-17 23:25:00+00,NQZ,ALA,KC,KZR,active,2,856,15,f,23,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,3,13,16,3,13,f,f,f,f,f,f,f,1112,2192,t,t,10,4,2026-05-12 11:28:16.798656+00
H19592,2026-04-17 23:25:00+00,NQZ,OVB,H1,H1,active,2,9592,,,23,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,55.019756,82.618675,365,RU,RU-NVS,Novosibirsk,t,866.52,f,t,3,,3,3,,f,,f,f,f,,f,1112,,t,f,10,4,2026-05-12 11:28:16.798656+00
VJ511,2026-04-17 23:25:00+00,NQZ,OVB,VJ,VJC,active,2,511,,,23,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,55.019756,82.618675,365,RU,RU-NVS,Novosibirsk,t,866.52,f,t,3,,3,3,,f,,f,f,f,,f,1112,,t,f,10,4,2026-05-12 11:28:16.798656+00
EY5287,2026-04-17 23:25:00+00,NQZ,ALA,EY,ETD,active,2,5287,15,f,23,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,3,13,16,3,13,f,f,f,f,f,f,f,1112,2192,t,t,10,4,2026-05-12 11:28:16.798656+00
EY5282,2026-04-17 23:30:00+00,URA,ALA,EY,ETD,landed,,5282,8,f,23,4,4,spring,f,large_airport,51.151976,51.543652,125,KZ,KZ-ZAP,Uralsk,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,2096.85,t,f,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,2,0,2026-05-12 11:28:16.798656+00
KC882,2026-04-17 23:30:00+00,URA,ALA,KC,KZR,landed,,882,8,f,23,4,4,spring,f,large_airport,51.151976,51.543652,125,KZ,KZ-ZAP,Uralsk,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,2096.85,t,f,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,2,0,2026-05-12 11:28:16.798656+00
SU1956,2026-04-17 23:30:00+00,SVO,NQZ,SU,AFL,landed,c,1956,16,t,23,4,4,spring,f,large_airport,55.976858,37.41121,622,RU,RU-MOS,Moscow,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,2293.25,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,0,2026-05-12 11:28:16.798656+00
WZ4629,2026-04-17 23:35:00+00,KZN,ALA,WZ,RWZ,unknown,1,4629,,,23,4,4,spring,f,large_airport,55.606201,49.278702,411,RU,RU-TA,Kazan,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,2399.03,f,t,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:16.798656+00
DV814,2026-04-17 23:40:00+00,VKO,NQZ,DV,VSV,landed,a,814,24,t,23,4,4,spring,f,large_airport,55.591499,37.261501,685,RU,RU-MOW,Moscow,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,2303.42,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,1,0,2026-05-12 11:28:16.798656+00
KC854,2026-04-17 23:40:00+00,NQZ,ALA,KC,KZR,active,2,854,32,t,23,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,3,13,16,3,13,f,f,f,f,f,f,f,1112,2192,t,t,10,4,2026-05-12 11:28:16.798656+00
SU1950,2026-04-17 23:40:00+00,SVO,CIT,SU,AFL,landed,c,1950,16,t,23,4,4,spring,f,large_airport,55.976858,37.41121,622,RU,RU-MOS,Moscow,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,2741.35,f,t,0,5,5,0,5,f,f,f,f,f,f,f,,335.98333333333335,f,t,2,0,2026-05-12 11:28:16.798656+00
CZ5098,2026-04-17 23:40:00+00,ALA,PKX,CZ,CSN,active,2,5098,42,t,23,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,39.501289,116.413967,98,CN,CN-11,Beijing,t,3279.55,f,t,13,,13,13,,f,,f,f,f,,f,2192,,t,f,7,7,2026-05-12 11:28:16.798656+00
EY5286,2026-04-17 23:40:00+00,NQZ,ALA,EY,ETD,active,2,5286,32,t,23,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,3,13,16,3,13,f,f,f,f,f,f,f,1112,2192,t,t,10,4,2026-05-12 11:28:16.798656+00
VF581,2026-04-17 23:45:00+00,ESB,NQZ,VF,TKJ,landed,,581,7,f,23,4,4,spring,f,large_airport,40.128101,32.995098,3125,TR,TR-06,Ankara,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,3185.74,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,1,0,2026-05-12 11:28:16.798656+00
GJ8218,2026-04-17 23:45:00+00,ALA,HGH,GJ,CDC,active,2,8218,75,t,23,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,30.23609,120.428865,23,CN,CN-33,Hangzhou,t,4075.87,f,t,13,,13,13,,f,,f,f,f,,f,2192,,t,f,7,7,2026-05-12 11:28:16.798656+00
DV733,2026-04-17 23:50:00+00,ALA,NQZ,DV,VSV,landed,1,733,39,t,23,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,13,3,16,13,3,f,f,f,f,f,f,f,2192,1112,t,t,7,7,2026-05-12 11:28:16.798656+00
KC984,2026-04-17 23:50:00+00,GUW,NQZ,KC,KZR,active,,984,2,f,23,4,4,spring,f,large_airport,47.121318,51.820343,-72,KZ,KZ-ATY,Atyrau,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,1490.38,t,f,1,3,4,1,3,f,f,f,f,t,f,f,720,1112,t,t,1,1,2026-05-12 11:28:16.798656+00
J28215,2026-04-17 23:50:00+00,GYD,SCO,J2,AHY,landed,2,8215,,,23,4,4,spring,f,large_airport,40.47278,50.050931,10,AZ,AZ-BA,Baku,t,large_airport,43.860093,51.09086,73,KZ,KZ-MAN,Aktau,t,386.27,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,682.2,f,t,2,0,2026-05-12 11:28:16.798656+00
DV3015,2026-04-17 23:50:00+00,GYD,SCO,DV,VSV,landed,2,3015,,,23,4,4,spring,f,large_airport,40.47278,50.050931,10,AZ,AZ-BA,Baku,t,large_airport,43.860093,51.09086,73,KZ,KZ-MAN,Aktau,t,386.27,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,682.2,f,t,2,0,2026-05-12 11:28:16.798656+00
A46141,2026-04-17 23:50:00+00,MRV,ALA,A4,AZO,unknown,,6141,,,23,4,4,spring,f,large_airport,44.225101,43.081902,1054,RU,RU-STA,Mineralnyye Vody,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,2708.25,f,t,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:16.798656+00
DV722,2026-04-17 23:55:00+00,AKX,NQZ,DV,VSV,landed,,722,32,t,23,4,4,spring,f,large_airport,50.248116,57.204144,738,KZ,KZ-AKT,Aktobe,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,1007.99,t,f,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,1,0,2026-05-12 11:28:16.798656+00
W14912,2026-04-18 00:00:00+00,NQZ,ALA,W1,W1,active,,4912,7,f,0,5,4,spring,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,3,13,16,3,13,f,f,f,f,f,f,f,1112,2192,t,t,7,4,2026-05-12 11:28:17.548935+00
FS7338,2026-04-18 00:00:00+00,NQZ,ALA,FS,AYN,active,,7338,7,f,0,5,4,spring,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,3,13,16,3,13,f,f,f,f,f,f,f,1112,2192,t,t,7,4,2026-05-12 11:28:17.548935+00
SU1942,2026-04-18 00:05:00+00,SVO,ALA,SU,AFL,landed,c,1942,15,f,0,5,4,spring,t,large_airport,55.976858,37.41121,622,RU,RU-MOS,Moscow,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,3121.94,f,t,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:17.548935+00
KC955,2026-04-18 00:10:00+00,ALA,NQZ,KC,KZR,landed,1,955,28,t,0,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,13,3,16,13,3,f,f,f,f,f,f,f,2192,1112,t,t,7,6,2026-05-12 11:28:17.548935+00
HY766,2026-04-18 00:10:00+00,ALA,TAS,HY,UZB,active,2,766,35,t,0,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.2579,69.281197,1417,UZ,UZ-TO,Tashkent,t,679.19,f,t,13,,13,13,,f,,f,f,f,,f,2192,,t,f,7,6,2026-05-12 11:28:17.548935+00
EY5278,2026-04-18 00:10:00+00,ALA,NQZ,EY,ETD,landed,1,5278,28,t,0,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,13,3,16,13,3,f,f,f,f,f,f,f,2192,1112,t,t,7,6,2026-05-12 11:28:17.548935+00
YG9023,2026-04-18 00:10:00+00,HGH,NQZ,YG,HYT,unknown,,9023,,,0,5,4,spring,t,large_airport,30.23609,120.428865,23,CN,CN-33,Hangzhou,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,4621.26,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,1,0,2026-05-12 11:28:17.548935+00
FS7062,2026-04-18 00:15:00+00,NQZ,ALA,FS,AYN,active,,7062,39,t,0,5,4,spring,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,3,13,16,3,13,f,f,f,f,f,f,f,1112,2192,t,t,7,4,2026-05-12 11:28:17.548935+00
KC886,2026-04-18 00:20:00+00,GUW,ALA,KC,KZR,active,,886,,,0,5,4,spring,t,large_airport,47.121318,51.820343,-72,KZ,KZ-ATY,Atyrau,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,2009.5,t,f,1,13,14,1,13,f,f,f,f,t,f,f,720,2192,t,t,1,0,2026-05-12 11:28:17.548935+00
IQ426,2026-04-18 00:25:00+00,KZO,NQZ,IQ,QAZ,unknown,,426,,,0,5,4,spring,t,large_airport,44.706902,65.592499,433,KZ,KZ-KZY,Kyzylorda,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,827.6,t,f,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,0,2026-05-12 11:28:17.548935+00
DV473,2026-04-18 00:25:00+00,ALA,SYX,DV,VSV,active,1,473,32,t,0,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,18.3029,109.412003,92,CN,CN-46,Sanya (Tianya),t,4113.94,f,t,13,,13,13,,f,,f,f,f,,f,2192,,t,f,7,6,2026-05-12 11:28:17.548935+00
CA456,2026-04-18 00:25:00+00,ALA,TFU,CA,CCA,active,2,456,,,0,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,30.31252,104.441284,1440,CN,CN-51,Chengdu (Jianyang),t,2817.53,f,t,13,,13,13,,f,,f,f,f,,f,2192,,t,f,7,6,2026-05-12 11:28:17.548935+00
KC1339,2026-04-18 00:25:00+00,NQZ,HSA,KC,KZR,active,,1339,35,t,0,5,4,spring,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.311087,68.550352,951,KZ,KZ-YUZ,Turkıstan,t,885.66,t,f,3,,3,3,,f,,f,f,f,,f,1112,,t,f,7,4,2026-05-12 11:28:17.548935+00
FS7363,2026-04-18 00:25:00+00,NQZ,HSA,FS,AYN,active,,7363,35,t,0,5,4,spring,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.311087,68.550352,951,KZ,KZ-YUZ,Turkıstan,t,885.66,t,f,3,,3,3,,f,,f,f,f,,f,1112,,t,f,7,4,2026-05-12 11:28:17.548935+00
FS7333,2026-04-18 00:25:00+00,ALA,NQZ,FS,AYN,landed,,7333,26,t,0,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,13,3,16,13,3,f,f,f,f,f,f,f,2192,1112,t,t,7,6,2026-05-12 11:28:17.548935+00
H19575,2026-04-18 00:25:00+00,KZO,NQZ,H1,H1,unknown,,9575,,,0,5,4,spring,t,large_airport,44.706902,65.592499,433,KZ,KZ-KZY,Kyzylorda,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,827.6,t,f,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,0,2026-05-12 11:28:17.548935+00
SM881,2026-04-18 00:30:00+00,SSH,ALA,SM,MSC,landed,2,881,19,t,0,5,4,spring,t,large_airport,27.977272,34.394717,191,EG,EG-JS,Sharm El Sheikh,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,4159.13,f,t,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:17.548935+00
X7858,2026-04-18 00:30:00+00,ALA,TLV,X7,CHG,active,,858,50,t,0,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,32.011398,34.8867,135,IL,IL-M,Tel Aviv,t,3871.52,f,t,13,,13,13,,f,,f,f,f,,f,2192,,t,f,7,6,2026-05-12 11:28:17.548935+00
DV845,2026-04-18 00:40:00+00,SCO,EVN,DV,VSV,unknown,,845,,,0,5,4,spring,t,large_airport,43.860093,51.09086,73,KZ,KZ-MAN,Aktau,t,large_airport,40.148941,44.397887,2838,AM,AM-ER,Yerevan,t,689.64,f,t,3,,3,3,,f,,f,f,f,,f,682.2,,t,f,1,1,2026-05-12 11:28:17.548935+00
TK352,2026-04-18 00:40:00+00,IST,ALA,TK,THY,landed,,352,29,t,0,5,4,spring,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,3923.13,f,t,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,3,0,2026-05-12 11:28:17.548935+00
MS9300,2026-04-18 00:40:00+00,IST,ALA,MS,MSR,landed,,9300,29,t,0,5,4,spring,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,3923.13,f,t,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,3,0,2026-05-12 11:28:17.548935+00
KC1352,2026-04-18 00:40:00+00,IST,ALA,KC,KZR,landed,,1352,29,t,0,5,4,spring,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,3923.13,f,t,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,3,0,2026-05-12 11:28:17.548935+00
CA792,2026-04-18 00:40:00+00,NQZ,XIY,CA,CCA,active,1,792,29,t,0,5,4,spring,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,34.442207,108.762385,1572,CN,CN-61,Xi'an,t,3506.34,f,t,3,,3,3,,f,,f,f,f,,f,1112,,t,f,7,4,2026-05-12 11:28:17.548935+00
FS7124,2026-04-18 00:50:00+00,KGF,ALA,FS,AYN,landed,,7124,81,t,0,5,4,spring,t,large_airport,49.670799,73.334396,1765,KZ,KZ-KAR,Karaganda,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,757.29,t,f,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,2,2,2026-05-12 11:28:17.548935+00
FV6531,2026-04-18 00:50:00+00,LED,ALA,FV,SDM,landed,1,6531,33,t,0,5,4,spring,t,large_airport,59.800301,30.262501,78,RU,RU-SPE,St. Petersburg,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,3608.99,f,t,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:17.548935+00
KC1314,2026-04-18 00:50:00+00,KGF,ALA,KC,KZR,landed,,1314,81,t,0,5,4,spring,t,large_airport,49.670799,73.334396,1765,KZ,KZ-KAR,Karaganda,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,757.29,t,f,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,2,2,2026-05-12 11:28:17.548935+00
KC642,2026-04-18 00:55:00+00,NQZ,ALA,KC,KZR,active,2,642,8,f,0,5,4,spring,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,3,13,16,3,13,f,f,f,f,f,f,f,1112,2192,t,t,7,4,2026-05-12 11:28:17.548935+00
KC860,2026-04-18 01:00:00+00,SCO,ALA,KC,KZR,active,,860,5,f,1,5,4,spring,t,large_airport,43.860093,51.09086,73,KZ,KZ-MAN,Aktau,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,2081.67,t,f,3,13,16,3,13,f,f,f,f,f,f,f,682.2,2192,t,t,1,2,2026-05-12 11:28:17.548935+00
WZ1073,2026-04-18 01:00:00+00,SVX,ALA,WZ,RWZ,landed,,1073,19,t,1,5,4,spring,t,large_airport,56.743099212646,60.802700042725,764,RU,RU-SVE,Yekaterinburg,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,1877.08,f,t,0,13,13,0,13,f,f,f,f,f,f,f,,2192,f,t,1,0,2026-05-12 11:28:17.548935+00
KC1356,2026-04-18 01:05:00+00,IST,NQZ,KC,KZR,landed,,1356,11,f,1,5,4,spring,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,3411.21,f,t,0,3,3,0,3,f,f,f,f,f,f,f,,1112,f,t,2,0,2026-05-12 11:28:17.548935+00
CX6226,2026-04-18 01:05:00+00,ALA,ICN,CX,CPA,unknown,2,6226,,,1,5,4,spring,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,37.469101,126.450996,23,KR,KR-28,Seoul,t,4172.17,f,t,13,,13,13,,f,,f,f,f,,f,2192,,t,f,10,9,2026-05-12 11:28:17.548935+00
